Date,RollingSharpe_36M,RollingSharpe_1Y
2021-11-23,1.1388018696286826,2.8460119761962286
2021-11-24,1.1490694915559434,2.7818908494611425
2021-11-29,1.1813376687045787,2.741600217632277
2021-11-30,1.1524116295257292,2.50121110297783
2021-12-01,1.1587059958853974,2.4112909425863807
2021-12-02,1.1492706629723646,2.3603429142692596
2021-12-03,1.1597630673931594,2.5328765563314493
2021-12-06,1.1870333653506053,2.462591232801405
2021-12-07,1.215889091394538,2.6426583847141774
2021-12-08,1.2265971547768189,2.6272528660234022
2021-12-09,1.2069981815959923,2.515426481250285
2021-12-10,1.211556816931754,2.593704464425381
2021-12-13,1.1886192481973534,2.5168697634144657
2021-12-14,1.1765193592800696,2.4190824376116926
2021-12-15,1.1966951118623452,2.504265610409146
2021-12-16,1.1684446473499082,2.403150954777459
2021-12-17,1.1577654389071936,2.2687018588021193
2021-12-20,1.1341400699567217,2.208335809984532
2021-12-21,1.1555845681131816,2.333287957109074
2021-12-22,1.1969700061483666,2.3336417832749397
2021-12-23,1.221431186058991,2.3279446467028504
2021-12-30,1.218573166885523,2.3214769457030346
2022-01-05,1.242267957490626,2.153838075729459
2022-01-06,1.2565847964940908,2.0868869525741607
2022-01-07,1.2209691330718289,2.0463239993757347
2022-01-10,1.2133736815307892,2.0715039080441913
2022-01-11,1.210859466254739,2.158493475719598
2022-01-12,1.2175388388742039,2.2168718357349726
2022-01-13,1.2049284090334778,2.058588297501908
2022-01-14,1.2121791129948734,2.0365925656984376
2022-01-19,1.1962762332898802,1.9588650967699308
2022-01-20,1.202008399933625,1.849298728056745
2022-01-21,1.212899487163829,1.7048173111709053
2022-01-24,1.161180163157967,1.5784901772330338
2022-01-25,1.185492416146674,1.4804838097636703
2022-01-26,1.220387333632618,1.5814304922304423
2022-01-27,1.1950317014963905,1.5713194686377445
2022-01-28,1.1871385474233838,1.567817445390147
2022-01-31,1.1979192118197208,1.675490086106393
2022-02-01,1.2235645191349853,1.6079483754241821
2022-02-02,1.2405406021865362,1.6477894800241573
2022-02-03,1.1958007691557797,1.4785975103089657
2022-02-04,1.177148603223991,1.53303519459781
2022-02-07,1.1804056206638591,1.532403707398374
2022-02-08,1.2184497808432875,1.5916367825378204
2022-02-09,1.2841468782538947,1.758846585245569
2022-02-10,1.2640249519580773,1.5801022564948242
2022-02-11,1.2483505307525393,1.4366802639068135
2022-02-14,1.2083452128141372,1.3883919871534238
2022-02-15,1.2422626878109033,1.473693947396257
2022-02-16,1.2744692077809894,1.4618705401264487
2022-02-17,1.248720224097151,1.3646240720453853
2022-02-18,1.2184735583524309,1.2780922243261872
2022-02-23,1.1706678175309178,1.3145246265673627
2022-02-24,1.1796643778126663,1.2494111620089123
2022-02-25,1.1911787598244892,1.3468209291689386
2022-02-28,1.1950520551974548,1.3688607573374498
2022-03-01,1.1666146739204577,1.2611968259690904
2022-03-02,1.1704311595397854,1.3526944869415043
2022-03-03,1.1817779195430054,1.166891653500994
2022-03-04,1.1688784101895924,1.034107532364921
2022-03-07,1.1313815253712807,0.9114690084903155
2022-03-08,1.1303777160746689,0.9031696953573127
2022-03-09,1.162357917080462,1.0077766153302663
2022-03-10,1.1520200995621999,1.0342963427692649
2022-03-11,1.1625916028999395,1.0650857078972253
2022-03-14,1.1676024984367486,0.9180435461485446
2022-03-15,1.1995228621945266,1.137217122581907
2022-03-16,1.2503201904763912,1.3585581767773502
2022-03-17,1.2886285769340193,1.3480606641107926
2022-03-18,1.3296126398938215,1.5467888193049166
2022-03-21,1.3315443456791578,1.6009193789832652
2022-03-22,1.4103773983111725,1.5225707458576758
2022-03-23,1.362421216793251,1.5292575251727816
2022-03-24,1.378969840524135,1.7217969193872635
2022-03-25,1.3736791234730557,1.914411483756446
2022-03-28,1.3609655253386161,1.9194590381965935
2022-03-29,1.3768705218698345,2.062296884281078
2022-03-30,1.3759844531134524,1.9068219248869325
2022-03-31,1.3754284831833004,1.790920011832161
2022-04-01,1.3588519298589414,1.6647954637787243
2022-04-04,1.3702731376836386,1.7496959841701305
2022-04-05,1.3389364224725724,1.6054810423349941
2022-04-06,1.2883424882159202,1.4740947423511552
2022-04-07,1.2926697825134656,1.4982003884648576
2022-04-08,1.2757966078921612,1.5936521210626953
2022-04-11,1.2152231812232213,1.455555719497346
2022-04-12,1.2289232403630963,1.3679063886002032
2022-04-13,1.2511292685692093,1.5040408800454765
2022-04-14,1.1980232487277402,1.4481407697946937
2022-04-19,1.202992457830512,1.5453956851812827
2022-04-20,1.1984014691450657,1.4535251680460286
2022-04-21,1.159885910761509,1.3741488245604414
2022-04-22,1.1035253901248598,1.222561244360825
2022-04-25,1.1083239301806078,1.1843673740416771
2022-04-26,1.0984380056763825,0.969191762692064
2022-04-27,1.102523242281204,0.8741366629314614
2022-04-28,1.1308242127203125,0.9991438723546068
2022-04-29,1.0855535913193963,0.8307877749388315
2022-05-03,1.0933799154526058,0.868611642536729
2022-05-04,1.123282388578427,0.9805563651009118
2022-05-05,1.0850499537117242,0.832939571540236
2022-05-06,1.0725663674382677,0.8204431326341204
2022-05-09,1.0078758069038878,0.5241617248631028
2022-05-10,1.0116425959245723,0.5690851835307001
2022-05-11,0.9869861683472163,0.5257137702383213
2022-05-12,0.9694290988839753,0.5394151802694962
2022-05-13,1.022289461225425,0.6599723534722647
2022-05-16,1.0138929684687548,0.6600577121918573
2022-05-17,1.0315773377090092,0.7022484083419789
2022-05-18,0.9875703968019238,0.49551364503035633
2022-05-19,0.9691830279053082,0.46171257785715936
2022-05-20,0.981026359405818,0.4815053496439791
2022-05-23,1.0271089584536037,0.5701894881298522
2022-05-24,1.0065799148794667,0.5134645954886516
2022-05-25,0.9915598702613558,0.6224620137481197
2022-05-26,1.0123126425170759,0.7116735338403615
2022-05-27,1.049836607014412,0.8783750918932216
2022-06-01,1.0384400204156568,0.7578835432366704
2022-06-06,1.0376643648628594,0.9261813969991878
2022-06-07,1.0400979216315753,1.0404503133086946
2022-06-08,1.0265627372387907,1.1221694027456257
2022-06-09,0.9945230154874303,0.9273219635195149
2022-06-10,0.9139377391404315,0.6305263421259019
2022-06-13,0.8919888849303522,0.46343630272419
2022-06-14,0.898535147406133,0.48802908412770285
2022-06-15,0.9166788238952753,0.5661246366600093
2022-06-16,0.8544696388551244,0.24650991440973025
2022-06-17,0.8600261313306296,0.28618896191243454
2022-06-22,0.8389182868892003,0.23370057699748584
2022-06-23,0.8266309791540747,0.2526515534126922
2022-06-24,0.8674652090101507,0.41668717604285027
2022-06-27,0.8534875721801554,0.3979296961150393
2022-06-28,0.8252511886336041,0.3145997128612767
2022-06-29,0.8093447773649189,0.317811220778452
2022-06-30,0.787525343888375,0.19094589097561537
2022-07-01,0.7925461854553477,0.2000397553551847
2022-07-06,0.7973684461164267,0.20712905154923436
2022-07-07,0.8321082726337189,0.3330389022973506
2022-07-08,0.8231782742617402,0.3394800749058386
2022-07-11,0.8018974847841019,0.23672009684247897
2022-07-12,0.7848197134331205,0.16657776781660072
2022-07-13,0.773224866613706,0.1516531632006616
2022-07-14,0.7618374010862138,0.10213080101867714
2022-07-15,0.7684329636965852,0.1575444806288924
2022-07-18,0.7668875534351852,0.2008777291971543
2022-07-19,0.7979782494560123,0.26894343112284297
2022-07-20,0.8131086150904141,0.302077866518353
2022-07-21,0.8206742479422623,0.3489587650950961
2022-07-22,0.8101350070608708,0.24476314406742736
2022-07-25,0.7955825896304011,0.2211080119533306
2022-07-26,0.8144779230888243,0.12827102885193406
2022-07-27,0.8660605573901694,0.2869318348290738
2022-07-28,0.8960308366820302,0.3495727571358346
2022-07-29,0.9244355923490056,0.4298359921993488
2022-08-01,0.955169701651873,0.36502503230126243
2022-08-02,0.9320464325869535,0.3230083181145658
2022-08-03,0.9436811198277423,0.4673635126290342
2022-08-04,0.9295123977044688,0.4077558286616563
2022-08-05,0.9370201145215806,0.3715547081171152
2022-08-08,0.9604721196867003,0.3599095881963341
2022-08-09,0.9279898978112068,0.2997780585398829
2022-08-10,0.9664910035249481,0.46196320497899457
2022-08-11,0.9830607505117553,0.4853839532286573
2022-08-12,1.010195071560326,0.6469130223231764
2022-08-15,1.0188070614832936,0.589636048822936
2022-08-16,1.0255544069083342,0.5176265105291176
2022-08-17,1.0016790654437884,0.4517397234982888
2022-08-18,1.0306065673879166,0.44973783535996853
2022-08-19,1.0211560126502768,0.372657798194646
2022-08-22,0.962004013858473,0.30791573835807057
2022-08-23,0.9593028561811645,0.2791637977071737
2022-08-24,0.9480081434732432,0.24740804310364298
2022-08-25,0.9493242843452477,0.32961102746614035
2022-08-26,0.9125875282488557,0.17958040135798903
2022-08-30,0.8786736921444603,0.057684193658772094
2022-08-31,0.8698795357374656,0.001377693658799944
2022-09-01,0.8488876207588244,-0.07520006723091363
2022-09-02,0.8329686590121035,-0.0847032990459787
2022-09-07,0.856809214424338,-0.037517682904670446
2022-09-08,0.8621726617360513,0.0028339171594897747
2022-09-09,0.8921337976609911,0.08718965371894938
2022-09-12,0.9086778133983557,0.1279196098005376
2022-09-13,0.8689358782088413,-0.05089244967727086
2022-09-14,0.863986895147471,-0.02599208807390374
2022-09-15,0.835057053682074,-0.08251984260772818
2022-09-16,0.8261156935962565,-0.06674109862602927
2022-09-20,0.8064420371909903,-0.08334156161014752
2022-09-21,0.7959436964175303,-0.15604221472745808
2022-09-22,0.7639379763544238,-0.26832248462250524
2022-09-23,0.7549667988019526,-0.33215926881545577
2022-09-26,0.7417059641353112,-0.3659223574703204
2022-09-27,0.7352763906910273,-0.33676866812762135
2022-09-28,0.7508874291016098,-0.30318598201138364
2022-09-29,0.711640907840522,-0.4074625558071936
2022-09-30,0.6916093795863599,-0.44505454753146306
2022-10-03,0.7167094096883061,-0.3521012533496435
2022-10-04,0.7652726473232787,-0.2074827497811845
2022-10-05,0.7662482158855252,-0.17401978076650396
2022-10-06,0.7649611547336658,-0.1852907249095326
2022-10-07,0.7080957484285382,-0.30991771015214165
2022-10-10,0.677966477669988,-0.3668561841116023
2022-10-11,0.6503112499962959,-0.4326769331734055
2022-10-12,0.638178389784999,-0.5037091870066607
2022-10-13,0.6462448319219963,-0.41856251939641487
2022-10-14,0.6165899203050761,-0.45488702364361805
2022-10-17,0.6552229782967685,-0.28065200169609805
2022-10-18,0.6790124016958613,-0.27741924083624947
2022-10-19,0.6901418815114707,-0.338380718375061
2022-10-20,0.7167831067311077,-0.36197993943176326
2022-10-21,0.7901681861488183,-0.28441861981674826
2022-10-24,0.7888160515890494,-0.2260341339646252
2022-10-25,0.8097253841379854,-0.04885878797150412
2022-10-26,0.742451588213799,-0.1560287031674817
2022-10-27,0.7522649106160864,-0.1460061214000719
2022-10-28,0.8012068455907035,-0.07230910345600781
2022-10-31,0.7634916005887031,-0.04674312554072738
2022-11-01,0.7902961761762273,-0.12839634933563598
2022-11-02,0.7744801829532435,-0.25762449506539276
2022-11-03,0.7288694245982905,-0.375261117722416
2022-11-04,0.7342399061699157,-0.28014159897761176
2022-11-07,0.7549693798478996,-0.24022485861047443
2022-11-08,0.752658050532319,-0.19512705954779166
2022-11-09,0.7365670399451304,-0.28609127105241505
2022-11-10,0.8484656057053597,-0.10536733489689555
2022-11-11,0.8625710283984311,-0.06334689767970393
2022-11-14,0.8547952293636176,-0.10712234395489822
2022-11-15,0.8423237239487833,-0.11560803549807493
2022-11-16,0.8198995914218514,-0.1651302099908763
2022-11-17,0.8062594151153828,-0.1641235083610377
2022-11-18,0.7903769324664099,-0.1393326455351723
2022-11-21,0.7797243272584348,-0.1950012099431137
2022-11-22,0.7967997919825367,-0.16265670755950898
2022-11-23,0.8036240990102125,-0.145896775232441
2022-11-28,0.7645564380679818,-0.24570114855603112
2022-11-29,0.7587019993124586,-0.26895691175416075
2022-11-30,0.8038794921773548,-0.13511309050645337
2022-12-01,0.8104885514115459,-0.16937406921871695
2022-12-02,0.8031628475503215,-0.1803176847712459
2022-12-05,0.7822016693381086,-0.2911886224493062
2022-12-06,0.7488331763809248,-0.3989206403590936
2022-12-07,0.7446217677045073,-0.44627413342598743
2022-12-08,0.7567753925960896,-0.4044888423224543
2022-12-09,0.7689360218901587,-0.37756582170358505
2022-12-12,0.7709229365509072,-0.3716383482540749
2022-12-13,0.7909023621207091,-0.3403483190771591
2022-12-14,0.7800509400056554,-0.37703673032015284
2022-12-15,0.7328870142668401,-0.4964775114758869
2022-12-16,0.7259518307725801,-0.553978805686189
2022-12-19,0.7446997790591916,-0.6180529963053204
2022-12-20,0.7462877503305141,-0.6202989770088203
2022-12-21,0.7923608217478789,-0.5493249210950328
2022-12-22,0.7549148910021518,-0.6010935699524781
2022-12-23,0.7522998256712792,-0.5938190535221456
2022-12-28,0.7090855982732908,-0.7498599534753582
2022-12-29,0.7406468295023919,-0.6160838251591958
2022-12-30,0.7304200075695877,-0.6298453275313125
2023-01-03,0.7356491909677461,-0.6496776049271505
2023-01-04,0.7389197587972867,-0.6825501552451693
2023-01-05,0.7250160524976347,-0.7672724211075725
2023-01-06,0.7425941385418365,-0.8093341894134432
2023-01-09,0.7497646623830113,-0.8178169211303695
2023-01-10,0.7541376531433522,-0.7939838192591759
2023-01-11,0.7601896361975904,-0.7424579811086961
2023-01-12,0.7702633770996896,-0.6576163212820806
2023-01-13,0.7617987346024515,-0.6009767996167995
2023-01-18,0.7587260942024541,-0.6800808874685953
2023-01-19,0.7397352305032416,-0.6879374934481224
2023-01-20,0.7697102870440008,-0.5838580408371936
2023-01-23,0.7813774615483652,-0.45271849096089095
2023-01-24,0.7569916461309569,-0.5127595627421047
2023-01-25,0.7477410926608197,-0.5777273718268804
2023-01-26,0.7744060383194344,-0.5226054754928611
2023-01-27,0.7682635757673852,-0.4957366453257096
2023-01-30,0.7493274177105744,-0.4840395978302865
2023-01-31,0.77064763351994,-0.4119656595352192
2023-02-01,0.7795436570424387,-0.34693778167998635
2023-02-02,0.8254353823735802,-0.17424214099261703
2023-02-03,0.8201874962084018,-0.27684790355700184
2023-02-06,0.792572355938945,-0.34958487426628904
2023-02-07,0.8188059221351951,-0.19392943685305822
2023-02-08,0.7968098018035702,-0.27817276504823407
2023-02-09,0.7941486802976614,-0.2743029257102275
2023-02-10,0.7936451731655224,-0.2523325653984373
2023-02-13,0.8074314671649824,-0.1237765698453606
2023-02-14,0.7959521923514006,-0.05413645969296779
2023-02-15,0.8018976665515878,-0.003482442202207094
2023-02-16,0.7895752064052375,-0.08674504386335273
2023-02-17,0.7759089646605892,-0.1407345727969486
2023-02-22,0.7928176001810423,-0.1966169914670551
2023-02-23,0.8081994635194759,-0.2383119241859728
2023-02-24,0.7907983124028132,-0.32733884698193905
2023-02-27,0.7818848096943638,-0.34603162499251716
2023-02-28,0.7892485638586938,-0.2415650367963928
2023-03-01,0.783731021933598,-0.28038393795839434
2023-03-02,0.7867789449013949,-0.2471388477886083
2023-03-03,0.7808272764716878,-0.26925485151136597
2023-03-06,0.7765455219803771,-0.3387885302605949
2023-03-07,0.745447809786989,-0.3360943576072552
2023-03-08,0.7481062194652158,-0.23062535158692818
2023-03-09,0.7226110322434214,-0.2733705460990173
2023-03-10,0.6797942279833395,-0.46038493655532936
2023-03-13,0.6718320331901023,-0.4710573207946365
2023-03-14,0.6843323975968325,-0.27965096767251413
2023-03-15,0.6769512475751863,-0.2855359086888619
2023-03-16,0.7155897866345476,-0.1333736543808586
2023-03-17,0.7102697987247911,-0.18501128307832834
2023-03-20,0.7092836704260853,-0.2765370492002786
2023-03-21,0.7289379199177577,-0.2210004191453231
2023-03-22,0.7051359106590518,-0.18706118177342074
2023-03-23,0.7144232642521122,-0.22509006479500265
2023-03-24,0.6914139110822166,-0.1554671312388278
2023-03-27,0.6878891814330609,-0.07762789137648389
2023-03-28,0.6775515825708412,-0.009620391061271483
2023-03-29,0.6874352994022204,0.044100277512497746
2023-03-30,0.6863445356570271,-0.04146879753981748
2023-03-31,0.6952752938589419,0.021856230572387666
2023-04-03,0.6920075675822931,0.0413983289597308
2023-04-04,0.682870156881803,0.059631690435679494
2023-04-05,0.7124861313183681,-0.05511926872378425
2023-04-06,0.7071716112323444,-0.14166516769563117
2023-04-11,0.707340305324775,-0.1837764321968067
2023-04-12,0.7065991400488932,-0.23143505555875477
2023-04-13,0.7491814116836832,-0.19886711804065338
2023-04-14,0.7327469232301854,-0.24277128639180484
2023-04-17,0.7061995495196299,-0.2152221816514895
2023-04-18,0.7043961211468861,-0.26060146029413944
2023-04-19,0.6910305514818176,-0.29431795048545645
2023-04-20,0.6991781260464233,-0.34563607876428365
2023-04-21,0.6789534936003941,-0.4245141158120209
2023-04-24,0.6657200035694125,-0.4236407746581114
2023-04-25,0.6363439282083577,-0.44013489646526827
2023-04-26,0.6579860862316578,-0.3904917129983668
2023-04-27,0.6757662589656915,-0.361540944359451
2023-04-28,0.6757356365257314,-0.2576091640250245
2023-05-02,0.6633594986906391,-0.24342886253031157
2023-05-03,0.6857651347257303,-0.24921586137599802
2023-05-04,0.7355506078446358,-0.2539479952992819
2023-05-05,0.7931999714739623,-0.07766392828182409
2023-05-09,0.788701819139624,-0.05762855483292446
2023-05-10,0.8674402609871092,-0.09618989372676351
2023-05-11,0.8795041696383002,-0.023908008498199258
2023-05-12,0.8255975205785241,-0.07031579922556132
2023-05-15,0.8572611251624803,-0.027463785348553066
2023-05-16,0.8200206612885756,0.046788691975910464
2023-05-17,0.8468236182583221,0.18042624343026895
2023-05-18,0.9047196501650228,0.22082227745247135
2023-05-19,1.0237976392200254,0.320766415207518
2023-05-22,0.9882115432872534,0.34437365043311535
2023-05-23,1.03003714642683,0.21837555449298562
2023-05-24,1.1736889351227704,0.2487757070937789
2023-05-25,1.1126702749145838,0.2779681814792947
2023-05-26,1.3425010250368075,0.38484591238485877
2023-05-30,1.2702181714455076,0.4609120137821765
2023-05-31,1.318727852844167,0.4000507051040811
2023-06-01,1.3207642560754085,0.6237863572769435
2023-06-02,1.35976519892888,0.6367006763827288
2023-06-05,1.3929873462740547,0.6807382181929733
2023-06-06,1.2908784925464283,0.7569209555869505
2023-06-07,1.257141784626061,0.5888560028360731
2023-06-08,1.2062105083988728,0.617943187441217
2023-06-09,1.287807577988598,0.5466783113293862
2023-06-12,1.2645044267441667,0.70999537114871
2023-06-13,1.2608068536474608,0.7936123202684612
2023-06-14,1.3291869644789436,0.790972443599399
2023-06-15,1.3080726393268138,0.7396706263587499
2023-06-16,1.3178888934271638,0.7903033903415527
2023-06-21,1.2248284299238184,0.7074644312619907
2023-06-22,1.2208171282770908,0.6232649718325054
2023-06-23,1.17470406872173,0.44151591331208867
2023-06-26,1.1508918271116766,0.4753663621668731
2023-06-27,1.1328497201604508,0.4636809088848496
2023-06-28,1.1776213468721646,0.44068944191277015
2023-06-29,1.1582556726725504,0.46007652503724544
2023-06-30,1.1452656672522934,0.6204605253326908
2023-07-03,1.164012064679686,0.8022746176371119
2023-07-06,1.1989156664669276,0.9314028222495379
2023-07-07,1.155096611808953,0.9373988362463134
2023-07-10,1.1454374019336666,0.8714281636814887
2023-07-11,1.1412051354068244,1.1170558912106818
2023-07-12,1.15073990756128,1.1389367295909758
2023-07-13,1.178683804832553,1.2246757292476713
2023-07-14,1.1290602978790034,1.188065912320404
2023-07-17,1.1588309809254416,1.0582630456417659
2023-07-18,1.1462737709749178,1.105139523955912
2023-07-19,1.1526286207097562,1.2138112564417942
2023-07-20,1.1192327551018948,1.1894551874203345
2023-07-21,1.0865967106261565,1.232711683186359
2023-07-24,1.1093346035212042,1.2382448784899291
2023-07-25,1.1457740486758625,1.2289370242079547
2023-07-26,1.1480473405020701,1.1010918593331465
2023-07-27,1.1275975468894452,1.0713673182772054
2023-07-28,1.0906671983654075,1.16849216785192
2023-07-31,1.10436545204908,1.214677081499422
2023-08-01,1.067545610211858,1.2278725007153037
2023-08-02,1.0368178605666791,1.1534629285725082
2023-08-03,1.027935768027764,1.08349226575884
2023-08-04,1.0038160625321395,1.0849867520300265
2023-08-07,1.0000956734086521,0.9941750130910219
2023-08-08,0.9881956269986568,0.9089053437639465
2023-08-09,0.9681122525301448,0.8434962162812384
2023-08-10,0.9381610863225865,0.9058167650588365
2023-08-11,0.934224816616098,0.8781445836326431
2023-08-14,0.9155078611957095,0.9700702027100477
2023-08-15,0.9010960794993987,0.7700648626928359
2023-08-16,0.8963223031819219,0.6881020314336392
2023-08-17,0.8806685158281493,0.5710099984572459
2023-08-18,0.9634032198404825,0.58692650492939
2023-08-21,0.9739752787102403,0.6572229764459644
2023-08-22,0.9693210438687997,0.5811289957665343
2023-08-23,0.9601199941929296,0.6494225649016919
2023-08-24,0.9275368018559877,0.5749326793015684
2023-08-25,0.9208557135322668,0.5477427396498358
2023-08-29,0.9617737661891884,0.7249760363572227
2023-08-30,0.9627803098935662,0.6313353284779701
2023-08-31,0.9544725900044142,0.6583495069517312
2023-09-01,0.9981500921349575,0.5712448644604601
2023-09-06,0.9669466411102058,0.4994395566374139
2023-09-07,0.9766187087807713,0.46652609763308495
2023-09-08,0.9614824144731401,0.5303183917348181
2023-09-11,0.9554375897832587,0.5144357508069193
2023-09-12,0.943144051748314,0.5488490890834469
2023-09-13,0.9249580483520454,0.6673541161356172
2023-09-14,0.9689587814265158,0.7101556488481735
2023-09-15,0.9313878018036299,0.6437139911743283
2023-09-18,0.9366408065887086,0.5674805554228237
2023-09-19,0.9159639850771036,0.7170683555537373
2023-09-20,0.9008902351750515,0.7702605497718269
2023-09-21,0.8738151247751147,0.7748590230869234
2023-09-22,0.8582918466894018,0.8294074323291715
2023-09-25,0.8733872526624185,0.8281959440973146
2023-09-26,0.8465344820568182,0.7066924987035382
2023-09-27,0.8275532314977293,0.6638144468084827
2023-09-28,0.8497684471483482,0.6127728747603642
2023-09-29,0.8488690235739254,0.5478261472171373
2023-10-02,0.8773853766945928,0.7541019503251342
2023-10-03,0.8662887973334256,0.6607108332869573
2023-10-04,0.8660838686216283,0.7675973031350358
2023-10-05,0.8754244648952804,0.7904669614221195
2023-10-06,0.8849483537804352,0.8825290131658017
2023-10-09,0.8968967784127909,0.9207190151161943
2023-10-10,0.9001014327105127,1.0368341582218217
2023-10-11,0.8715743164920282,1.1245939047822036
2023-10-12,0.8669719169779417,1.1581859296952293
2023-10-13,0.8287525202267719,1.0691993256340417
2023-10-16,0.8508756336043929,1.0733506296762705
2023-10-17,0.8539099887361797,1.1835772895721623
2023-10-18,0.8281318913684189,1.13176125269796
2023-10-19,0.8199562971518516,0.9997862079503764
2023-10-20,0.7593283994904902,0.7487875594789978
2023-10-23,0.7603047684597383,0.7294379078749667
2023-10-24,0.7832850503523675,0.7853075610897206
2023-10-25,0.7569235401986669,0.9239066849909017
2023-10-26,0.7303755105184018,0.9101178147192236
2023-10-27,0.7317396300528728,0.9891484595012606
2023-10-30,0.7355792596286588,1.069581312347804
2023-10-31,0.7249460850719176,0.981092513259149
2023-11-01,0.7172700082160514,1.1347466974889984
2023-11-02,0.7459883755107127,1.114403039949561
2023-11-03,0.7431251055067566,1.123823832068141
2023-11-06,0.7380996136422402,1.1222347965681616
2023-11-07,0.7327665347319442,1.1463506702304722
2023-11-08,0.7120505444587673,1.056504161567786
2023-11-09,0.6889578670234544,1.025504656728247
2023-11-10,0.7944768061028168,0.9947723151465171
2023-11-13,0.8117075646021867,1.0995897213589478
2023-11-14,0.8091317462914231,1.2277692400302824
2023-11-15,0.8408551802856821,1.153029640025422
2023-11-16,0.8312518316243581,1.1684130706153808
2023-11-17,0.8193138713011513,1.2086336129363655
2023-11-20,0.8266848952960631,1.3967499206647465
2023-11-21,0.8307620522073575,1.4428295400882285
2023-11-22,0.8483709911893859,1.3776470689413418
2023-11-27,0.861204474818893,1.323007958046705
2023-11-28,0.8855578405326437,1.2996231592309855
2023-11-29,0.8614172334407957,1.392186890161223
2023-11-30,0.899797353483105,1.1061049563016534
2023-12-01,0.8895124784594416,0.9961376712167698
2023-12-04,0.8518572382426312,0.9621578492844453
2023-12-05,0.8208323624224025,0.9166617719327866
2023-12-06,0.8298291071598805,1.000389223634754
2023-12-07,0.8378649551172865,1.0663313156933436
2023-12-08,0.8433858127048263,1.0965393874970724
2023-12-11,0.858701649275771,1.154672552156919
2023-12-12,0.8294894713784097,1.0998348853537263
2023-12-13,0.8653561324074726,1.1410423542520487
2023-12-14,0.8514518064322877,1.259815889518878
2023-12-15,0.84942977641835,1.3046108726270447
2023-12-18,0.829393183016075,1.144266507859458
2023-12-19,0.8188619877091522,1.173929702731845
2023-12-20,0.8128652245290133,1.160855971981701
2023-12-21,0.8335709205543668,1.2928823408903845
2023-12-22,0.8532947760254077,1.4412217136041352
2023-12-27,0.8496240607011425,1.512334752547957
2023-12-28,0.8813968264657364,1.4877842034364621
2023-12-29,0.8681579477734399,1.4620674329178602
